,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,address
11696,-117.99,33.89,21.0,5195.0,1020.0,2539.0,988.0,4.5033,160500.0,<1H OCEAN,"4864, Argyle Drive, Buena Park, Orange County, California, 90621, United States"
11697,-117.99,33.89,23.0,2111.0,306.0,979.0,288.0,8.5621,347800.0,<1H OCEAN,"4864, Argyle Drive, Buena Park, Orange County, California, 90621, United States"
11698,-117.97,33.89,17.0,1851.0,344.0,764.0,339.0,5.1315,181800.0,<1H OCEAN,"1705, Baronet Place, Fullerton, Orange County, California, 92833, United States"
11699,-117.97,33.89,17.0,1740.0,445.0,1158.0,412.0,2.8649,137500.0,<1H OCEAN,"1705, Baronet Place, Fullerton, Orange County, California, 92833, United States"
11700,-117.97,33.88,9.0,1344.0,279.0,530.0,265.0,5.0731,185100.0,<1H OCEAN,"912, Plaza Escondido, Fullerton, Orange County, California, 92833, United States"
11701,-117.97,33.88,11.0,1454.0,247.0,635.0,236.0,6.2427,218500.0,<1H OCEAN,"912, Plaza Escondido, Fullerton, Orange County, California, 92833, United States"
11702,-117.97,33.89,15.0,3801.0,542.0,1992.0,526.0,9.0683,367400.0,<1H OCEAN,"1705, Baronet Place, Fullerton, Orange County, California, 92833, United States"
11703,-117.97,33.88,16.0,2003.0,300.0,1172.0,318.0,6.0394,321600.0,<1H OCEAN,"912, Plaza Escondido, Fullerton, Orange County, California, 92833, United States"
11704,-117.97,33.89,14.0,923.0,136.0,420.0,130.0,10.2252,462800.0,<1H OCEAN,"1705, Baronet Place, Fullerton, Orange County, California, 92833, United States"
11705,-120.1,39.17,33.0,1849.0,384.0,218.0,92.0,1.7083,143800.0,INLAND,"Dollar Point, Placer County, California, 96140, United States"
11706,-120.06,39.09,30.0,2979.0,583.0,316.0,124.0,2.1987,124000.0,INLAND,"Placer County, California, United States"
11707,-120.06,39.15,22.0,2213.0,372.0,98.0,42.0,1.1912,170000.0,INLAND,"Placer County, California, United States"
11708,-120.2,39.12,15.0,2146.0,361.0,197.0,76.0,4.1316,200000.0,INLAND,"Stanford Rock Trail, Placer County, California, United States"
11709,-120.18,39.14,25.0,2171.0,386.0,248.0,116.0,3.0375,171900.0,INLAND,"Ward Creek Boulevard, Ward Creek Subdivision, Placer County, California, 96145, United States"
11710,-120.16,39.14,21.0,2484.0,460.0,309.0,144.0,3.9722,127800.0,INLAND,"William Kent Campground, West Lake Boulevard, Tahoe Woods, Tahoe City, Placer County, California, 96145, United States"
11711,-120.18,39.17,18.0,1703.0,360.0,354.0,163.0,3.6563,146900.0,INLAND,"Tahoe Rim Trail (Glass Mountain), Tahoe City, Placer County, California, 96145, United States"
11712,-120.15,39.17,32.0,1684.0,359.0,454.0,209.0,2.9125,145800.0,INLAND,"Tahoe Rim Trail (Glass Mountain), Tahoe City, Placer County, California, 96145, United States"
11713,-120.15,39.15,25.0,1669.0,348.0,163.0,78.0,5.75,176600.0,INLAND,"434, Upper Road, Tahoe Tavern Heights, Tahoe City, Placer County, California, 96145, United States"
11714,-120.15,39.2,14.0,1382.0,242.0,141.0,66.0,4.1016,283300.0,INLAND,"Antone Meadows Natural Preserve, Antone Meadows Trail, Placer County, California, 96145, United States"
11715,-120.12,39.18,17.0,2839.0,525.0,390.0,189.0,3.5667,179200.0,INLAND,"Boat ramp access, Lake Forest, Tahoe City, Placer County, California, 96145, United States"
11716,-120.1,39.19,18.0,3824.0,559.0,241.0,106.0,5.5456,360000.0,INLAND,"144, Roundridge Road, Dollar Point, Placer County, California, 96145, United States"
11717,-120.1,39.19,17.0,1480.0,241.0,202.0,80.0,3.9375,213200.0,INLAND,"144, Roundridge Road, Dollar Point, Placer County, California, 96145, United States"
11718,-120.1,39.2,20.0,1703.0,294.0,409.0,174.0,3.087,196900.0,INLAND,"210, Wildwood Avenue, Fulton Acres, Placer County, California, 96140, United States"
11719,-120.11,39.21,18.0,2245.0,392.0,421.0,162.0,4.5795,158300.0,INLAND,"Shale Trail, Carnelian Heights, Placer County, California, 96140, United States"
11720,-120.11,39.24,21.0,3005.0,574.0,385.0,150.0,3.1193,153300.0,INLAND,"Sawmill Flat, Placer County, California, 96140, United States"
11721,-120.08,39.23,19.0,1746.0,306.0,251.0,104.0,4.8182,146900.0,INLAND,"C Street, Carnelian Woods, Carnelian Bay, Placer County, California, 96140, United States"
11722,-120.07,39.24,20.0,3729.0,614.0,365.0,152.0,4.962,169500.0,INLAND,"6075, Dodowah Road, Agate Bay, Carnelian Bay, Placer County, California, 96140, United States"
11723,-120.06,39.25,21.0,2459.0,525.0,584.0,233.0,3.01,163500.0,INLAND,"Cedar Trail, Tahoe Estates, Placer County, California, 96148, United States"
11724,-120.04,39.24,30.0,2369.0,469.0,510.0,213.0,2.65,123800.0,INLAND,"7501, North Lake Boulevard, Woodvista, Tahoe Vista, Kings Beach, Placer County, California, 96148, United States"
11725,-120.04,39.27,24.0,2237.0,491.0,264.0,95.0,4.1364,154500.0,INLAND,"Martis Tie Road, Placer County, California, 96148, United States"
11726,-120.02,39.24,24.0,1602.0,426.0,751.0,257.0,1.7609,99300.0,INLAND,"8672, Steelhead Avenue, Brockway Vista, Kings Beach, Placer County, California, 96143, United States"
11727,-120.02,39.24,22.0,2309.0,571.0,919.0,342.0,3.0057,93600.0,INLAND,"8672, Steelhead Avenue, Brockway Vista, Kings Beach, Placer County, California, 96143, United States"
11728,-120.02,39.24,32.0,1347.0,444.0,825.0,303.0,1.8269,225000.0,INLAND,"8672, Steelhead Avenue, Brockway Vista, Kings Beach, Placer County, California, 96143, United States"
11729,-120.01,39.26,26.0,1930.0,391.0,307.0,138.0,2.6023,139300.0,INLAND,"Beaver Street Extension, Placer County, California, 96143, United States"
11730,-120.91,38.98,13.0,7689.0,1415.0,3264.0,1198.0,3.653,146800.0,INLAND,"McKeon Ponderosa Way, Placer County, California, United States"
11731,-120.81,39.02,30.0,806.0,189.0,326.0,146.0,2.8155,101000.0,INLAND,"Granite Chief Drive, Foresthill, Placer County, California, 95631, United States"
11732,-120.69,39.12,19.0,1048.0,262.0,493.0,184.0,2.2917,118200.0,INLAND,"Mitchell Mine Spur, Placer County, California, United States"
11733,-120.83,39.02,15.0,1117.0,242.0,551.0,229.0,2.6319,97700.0,INLAND,"Carpenter's Place, Foresthill Road, Todd Valley, Foresthill, Placer County, California, 95631, United States"
11734,-121.06,38.91,18.0,6501.0,1416.0,2954.0,1373.0,2.5373,143000.0,INLAND,"201, Greenfield Avenue, Auburn, Placer County, California, 95603, United States"
11735,-121.08,38.9,27.0,3436.0,755.0,1568.0,709.0,2.4273,138400.0,INLAND,"133, Davis Lane, Auburn, Placer County, California, 95603, United States"
11736,-121.06,38.88,17.0,7635.0,1284.0,3096.0,1227.0,4.2917,184300.0,INLAND,"Salt Creek Loop Trail, El Dorado County, California, 95614, United States"
11737,-121.08,38.89,41.0,3471.0,753.0,1680.0,710.0,2.6701,139000.0,INLAND,"101, Recreation Drive, Auburn, Placer County, California, 95603, United States"
11738,-121.07,38.9,52.0,1280.0,281.0,523.0,266.0,1.7375,122200.0,INLAND,"103, East Placer Street, Auburn, Placer County, California, 95603, United States"
11739,-121.15,38.89,20.0,2024.0,313.0,879.0,309.0,5.2903,239400.0,INLAND,"Amber Lane, Placer County, California, 95658, United States"
11740,-121.12,38.86,17.0,3949.0,717.0,1683.0,686.0,3.3802,216500.0,INLAND,"1824, Oak Terrace, Placer County, California, 95658, United States"
11741,-121.13,38.87,48.0,1127.0,,530.0,186.0,3.0917,128100.0,INLAND,"Denny's, Glenview Road, Newcastle, Placer County, California, 95658, United States"
11742,-121.15,38.91,23.0,1654.0,299.0,787.0,299.0,4.2723,193100.0,INLAND,"8165, Chili Hill Road, Gold Hill, Placer County, California, 95658, United States"
11743,-121.08,38.85,10.0,2509.0,422.0,1037.0,389.0,6.0,220100.0,INLAND,"3023, Manhattan Bar Road, Placer County, California, 95603, United States"
11744,-121.16,38.74,17.0,3353.0,463.0,1417.0,447.0,5.1721,237100.0,INLAND,"7448, Red Bud Road, Placer County, California, 95746, United States"
11745,-121.14,38.77,15.0,10282.0,1333.0,3868.0,1300.0,6.4789,287800.0,INLAND,"Pucker Rock, Placer County, California, United States"
11746,-121.16,38.75,27.0,771.0,108.0,315.0,111.0,8.4882,276600.0,INLAND,"8137, Lakeland Drive, Granite Bay, Placer County, California, 95746, United States"
11747,-121.14,38.84,22.0,2750.0,433.0,1161.0,428.0,4.2143,236500.0,INLAND,"2998, Brennans Road, Placer County, California, 95658, United States"
11748,-121.14,38.82,22.0,1816.0,278.0,832.0,278.0,5.07,233000.0,INLAND,"Glacial Place, Placer County, California, 95663, United States"
11749,-121.15,38.8,20.0,2104.0,370.0,745.0,314.0,4.1685,217500.0,INLAND,"8298, Granada Lane, Placer County, California, 95650, United States"
11750,-121.18,38.78,13.0,3480.0,528.0,1432.0,532.0,6.1642,277800.0,INLAND,"6470, Casa Vista Drive, Placer County, California, 95650, United States"
11751,-121.18,38.8,18.0,2541.0,414.0,1276.0,405.0,5.1857,220100.0,INLAND,"Brooks Lane, Loomis, Placer County, California, 95650, United States"
11752,-121.21,38.76,16.0,1608.0,296.0,792.0,286.0,3.1583,239200.0,INLAND,"Shady Creek Lane, Placer County, California, 95746, United States"
11753,-121.21,38.75,11.0,4552.0,639.0,2006.0,623.0,4.3962,264400.0,INLAND,"5000, Grosvenor Circle, Placer County, California, 95746, United States"
11754,-121.17,38.76,14.0,2028.0,255.0,781.0,251.0,6.5322,394000.0,INLAND,"Shelborne Drive, Granite Bay, Placer County, California, 95746, United States"
11755,-121.2,38.73,11.0,4897.0,636.0,1931.0,616.0,7.7499,334800.0,INLAND,"9472, Crocker Road, Placer County, California, 95746, United States"
11756,-121.18,38.73,16.0,1584.0,264.0,613.0,226.0,6.0302,273100.0,INLAND,"6474, Buckeye Lane, Placer County, California, 95746, United States"
11757,-121.18,38.75,16.0,2807.0,459.0,1201.0,429.0,4.7941,247600.0,INLAND,"6799, Almond Knoll Court, Placer County, California, 95746, United States"
11758,-121.24,38.75,5.0,9137.0,1368.0,3667.0,1294.0,5.4896,229600.0,INLAND,"1647, Orvietto Drive, Roseville, Placer County, California, 95661, United States"
11759,-121.24,38.72,12.0,3605.0,576.0,1556.0,549.0,4.9,203700.0,INLAND,"8532, Bishop Creek Circle, Placer County, California, 95661, United States"
11760,-121.27,38.74,19.0,3869.0,887.0,2086.0,685.0,2.6065,154900.0,INLAND,"400, Frances Drive, Roseville, Placer County, California, 95661, United States"
11761,-121.26,38.73,14.0,3323.0,499.0,1527.0,540.0,5.3451,172100.0,INLAND,"1746, Oakview Drive, Roseville, Placer County, California, 95661, United States"
11762,-121.26,38.74,22.0,7173.0,1314.0,3526.0,1316.0,3.3941,135900.0,INLAND,"1611, Sierra Gardens Drive, Roseville, Placer County, California, 95661, United States"
11763,-121.28,38.73,6.0,4223.0,672.0,1747.0,631.0,5.419,267400.0,INLAND,"975, Fawn Court, Roseville, Placer County, California, 95661, United States"
11764,-121.27,38.72,6.0,4664.0,644.0,2105.0,663.0,6.0804,198700.0,INLAND,"1453, New England Drive, Roseville, Placer County, California, 95661, United States"
11765,-121.25,38.72,10.0,7277.0,1168.0,3507.0,1131.0,4.485,179400.0,INLAND,"1598, Sandmont Court, Roseville, Placer County, California, 95661, United States"
11766,-121.27,38.75,21.0,4812.0,1117.0,1985.0,1045.0,2.5083,128500.0,INLAND,"275, Mahan Court, Roseville, Placer County, California, 95678, United States"
11767,-121.28,38.74,33.0,4384.0,778.0,1775.0,789.0,4.05,134700.0,INLAND,"929, Hillcrest Avenue, Roseville, Placer County, California, 95678, United States"
11768,-121.3,38.73,9.0,5558.0,1099.0,2717.0,1043.0,3.6455,139200.0,INLAND,"199, Cirby Way, Roseville, Placer County, California, 95678, United States"
11769,-121.36,38.73,21.0,2253.0,416.0,1050.0,411.0,3.141,220100.0,INLAND,"4301, Sir Barton Court, Hidden Crossing, Placer County, California, 95843, United States"
11770,-121.32,38.74,14.0,1449.0,228.0,670.0,232.0,4.3897,186300.0,INLAND,"Booth Road, Roseville, Placer County, California, 95678, United States"
11771,-121.31,38.75,7.0,4185.0,750.0,2147.0,706.0,4.0519,129200.0,INLAND,"McDonald's, 3994, Foothills Boulevard, Roseville, Placer County, California, 95678, United States"
11772,-121.3,38.75,36.0,3903.0,885.0,2313.0,804.0,2.655,86300.0,INLAND,"598, Atkinson Street, Roseville, Placer County, California, 95678, United States"
11773,-121.28,38.75,52.0,493.0,89.0,189.0,94.0,2.108,83800.0,INLAND,"198, Folsom Road, Roseville, Placer County, California, 95678, United States"
11774,-121.3,38.74,41.0,4374.0,1039.0,2387.0,959.0,2.3611,87900.0,INLAND,"Atkinson Street, Roseville, Placer County, California, 95678, United States"
11775,-121.33,38.77,3.0,20214.0,3559.0,8361.0,3112.0,4.2259,169300.0,INLAND,"Wells Fargo, 4001, Woodcreek Oaks Boulevard, Roseville, Placer County, California, 95747, United States"
11776,-121.28,38.76,47.0,2901.0,631.0,1276.0,578.0,2.1366,101900.0,INLAND,"Ferris Spanger Elementary School, 699, Shasta Street, Roseville, Placer County, California, 95678, United States"
11777,-121.27,38.75,43.0,1292.0,307.0,647.0,249.0,2.7188,85300.0,INLAND,"275, Mahan Court, Roseville, Placer County, California, 95678, United States"
11778,-121.29,38.76,12.0,1198.0,174.0,443.0,170.0,6.0097,187500.0,INLAND,"Sierra View Country Club, 105, Alta Vista Avenue, Roseville, Placer County, California, 95678, United States"
11779,-121.28,38.77,6.0,3819.0,550.0,1738.0,587.0,5.8718,201400.0,INLAND,"2201, Bel Air Lane, Roseville, Placer County, California, 95678, United States"
11780,-121.28,38.8,7.0,9003.0,1739.0,4445.0,1591.0,3.816,147900.0,INLAND,"Two Towers Way, Rocklin, Placer County, California, 95765, United States"
11781,-121.24,38.78,11.0,1851.0,352.0,1049.0,369.0,3.5288,141100.0,INLAND,"6130, Sunset Boulevard, Rocklin, Placer County, California, 95677, United States"
11782,-121.24,38.78,18.0,549.0,143.0,249.0,136.0,0.8691,136500.0,INLAND,"6130, Sunset Boulevard, Rocklin, Placer County, California, 95677, United States"
11783,-121.23,38.78,13.0,3813.0,871.0,1513.0,783.0,2.0807,142600.0,INLAND,"6015, Rustic Hills Drive, Rocklin, Placer County, California, 95677, United States"
11784,-121.22,38.78,8.0,3418.0,514.0,1312.0,409.0,6.3914,218000.0,INLAND,"4515, Saxony Court, Rocklin, Placer County, California, 95677, United States"
11785,-121.24,38.82,5.0,12259.0,1643.0,4819.0,1582.0,5.4498,217300.0,INLAND,"Springfield Drive, Rocklin, Placer County, California, 95677, United States"
11786,-121.25,38.8,14.0,5094.0,729.0,1974.0,705.0,5.5205,188700.0,INLAND,"4712, North Star Street, Rocklin, Placer County, California, 95677, United States"
11787,-121.24,38.79,15.0,2615.0,485.0,1063.0,428.0,3.7904,173200.0,INLAND,"5325, 2nd Street, Rocklin, Placer County, California, 95677, United States"
11788,-121.24,38.79,23.0,1419.0,261.0,706.0,269.0,3.1875,110200.0,INLAND,"5325, 2nd Street, Rocklin, Placer County, California, 95677, United States"
11789,-121.23,38.79,45.0,907.0,176.0,463.0,190.0,2.2292,92000.0,INLAND,"Diego Way, Rocklin, Placer County, California, 95677, United States"
11790,-121.22,38.8,11.0,2521.0,521.0,1390.0,477.0,3.5265,124800.0,INLAND,"White Fir Loop, Rocklin, Placer County, California, United States"
11791,-121.19,38.87,20.0,3118.0,500.0,1405.0,519.0,6.0,209400.0,INLAND,"Placer County, California, United States"
11792,-121.21,38.83,21.0,3691.0,640.0,1758.0,603.0,3.5607,151900.0,INLAND,"Barker Road, Loomis, Placer County, California, 95650, United States"
11793,-121.19,38.85,8.0,4114.0,710.0,2268.0,716.0,4.4085,139400.0,INLAND,"Diablo View Lane, Placer County, California, 95663, United States"
11794,-121.18,38.83,15.0,4488.0,859.0,2114.0,805.0,2.9484,124400.0,INLAND,"Chisom Trail, Loomis, Placer County, California, 95650, United States"
11795,-121.39,38.85,19.0,3568.0,646.0,1714.0,590.0,4.0862,162700.0,INLAND,"East Catlett Road, Placer County, California, United States"
11796,-121.3,39.0,16.0,3155.0,541.0,1630.0,540.0,4.0282,126400.0,INLAND,"1007, Valley View Circle, Placer County, California, 95648, United States"
11797,-121.31,38.97,16.0,1210.0,228.0,726.0,222.0,2.7083,82100.0,INLAND,"Placer County, California, United States"
11798,-121.22,38.92,19.0,2531.0,461.0,1206.0,429.0,4.4958,192600.0,INLAND,"North Forty Road, Placer County, California, United States"
11799,-121.27,38.87,16.0,2094.0,358.0,1092.0,357.0,4.4769,191400.0,INLAND,"998, Gardner Court, Lincoln, Placer County, California, 95648, United States"
11800,-121.29,38.9,45.0,2019.0,394.0,1104.0,407.0,3.1691,108700.0,INLAND,"Lincoln, Placer County, California, 95648, United States"
11801,-121.28,38.9,31.0,1297.0,259.0,765.0,240.0,2.7656,93600.0,INLAND,"466, East 11th Street, Lincoln, Placer County, California, 95648, United States"
11802,-121.29,38.89,10.0,653.0,120.0,407.0,146.0,3.3889,110800.0,INLAND,"365, E Street, Lincoln, Placer County, California, 95648, United States"
11803,-121.3,38.89,23.0,1750.0,297.0,1012.0,315.0,3.4706,99300.0,INLAND,"365, M Street, Lincoln, Placer County, California, 95648, United States"
11804,-121.3,38.89,45.0,1529.0,317.0,793.0,281.0,2.9866,91300.0,INLAND,"365, M Street, Lincoln, Placer County, California, 95648, United States"
11805,-121.32,38.89,9.0,5927.0,1269.0,3369.0,1176.0,2.8194,111300.0,INLAND,"2244, Thomsen Way, Lincoln, Placer County, California, 95648, United States"
11806,-121.14,38.92,16.0,2069.0,312.0,889.0,299.0,4.6771,212000.0,INLAND,"Fawn Hill Lane, Placer County, California, 95658, United States"
11807,-121.1,38.92,21.0,4064.0,871.0,1847.0,859.0,3.0321,135500.0,INLAND,"11129, Vista Del Sol, Placer County, California, 95603, United States"
11808,-121.11,38.91,24.0,2558.0,423.0,1149.0,403.0,4.0679,190500.0,INLAND,"2037, Vada Ranch Road, Placer County, California, 95603, United States"
11809,-121.1,38.94,42.0,410.0,117.0,706.0,112.0,1.0179,125000.0,INLAND,"Professional Drive, Placer County, California, 95603, United States"
11810,-121.07,38.92,15.0,5301.0,884.0,2335.0,831.0,4.515,164000.0,INLAND,"12637, Highland Drive, Auburn, Placer County, California, 95603, United States"
11811,-121.05,38.92,34.0,2144.0,372.0,899.0,378.0,3.3021,158800.0,INLAND,"Oakhaven Road, Placer County, California, 95604, United States"
11812,-121.15,39.0,15.0,4145.0,691.0,1872.0,680.0,4.3553,220600.0,INLAND,"Fairway Court, Placer County, California, United States"
11813,-121.19,38.95,16.0,2544.0,431.0,1199.0,412.0,4.5129,196300.0,INLAND,"Placer County, California, United States"
11814,-121.11,38.95,14.0,3888.0,890.0,1830.0,844.0,1.8238,158600.0,INLAND,"Richardson Drive, Elders Corner, Placer County, California, 95602, United States"
11815,-121.1,38.95,17.0,1475.0,403.0,943.0,363.0,2.1287,55300.0,INLAND,"3676, Grass Valley Highway, Elders Corner, Placer County, California, 95602, United States"
11816,-121.06,38.98,14.0,2267.0,355.0,1140.0,369.0,4.7019,212800.0,INLAND,"William Drive, Placer County, California, 95722, United States"
11817,-121.05,38.97,12.0,3676.0,550.0,1572.0,510.0,4.8214,201900.0,INLAND,"1478, Shadow Rock Drive, Placer County, California, 95602, United States"
11818,-121.09,38.97,13.0,1467.0,221.0,688.0,231.0,5.2536,191900.0,INLAND,"3477, Skyview Drive, Placer County, California, 95602, United States"
11819,-121.1,39.0,16.0,1106.0,195.0,505.0,187.0,5.0126,192300.0,INLAND,"Engelage Place, Placer County, California, 95602, United States"
11820,-121.08,38.95,18.0,1931.0,380.0,1271.0,377.0,2.7463,156100.0,INLAND,"13449, New Airport Road, Auburn, Placer County, California, 95602, United States"
